ID	Source_ID	Word_ID	Doculect	Glottocode	Concept	Concepticon_Gloss	Concepticon_ID	original_script	Value	Form
21	4-1-32-2	73101839313714226	Hausa	haus1257	the sea	SEA	1474		báhàa, báhàr̃	báhàa 
22	4-1-32-3	73101839313714226	Hausa	haus1257	the sea	SEA	1474		báhàa, báhàr̃	báhàr̃ 
23	4-1-324-1	73101839768932896	Hausa	haus1257	the foam	FOAM	1768		kúmfáa	kúmfáa 
24	4-1-329-1	7310183933040001	Hausa	haus1257	the ocean	OCEAN	645		tèekú	tèekú 
25	4-1-329-2	73101839313714226	Hausa	haus1257	the ocean	OCEAN	645		báhàa, báhàr̃	báhàa 
26	4-1-329-3	73101839313714226	Hausa	haus1257	the ocean	OCEAN	645		báhàa, báhàr̃	báhàr̃ 
27	4-1-33-1	73101839814323526	Hausa	haus1257	the lake	LAKE	624		táfkìi	táfkìi 
28	4-1-35-1	73101839302937623	Hausa	haus1257	the wave	WAVE	978		ígíyàr̃ rúwáa	ígíyàr̃ rúwáa 
29	4-1-35-2	73101839632824476	Hausa	haus1257	the wave	WAVE	978		ràaƙúmín rúwáa	ràaƙúmín rúwáa 
30	4-1-36-1	73101839142402878	Hausa	haus1257	the river or stream	RIVER	666		kòogíi	kòogíi 
31	4-1-362-1	73101839823959780	Hausa	haus1257	the whirlpool	WHIRLPOOL	1982		gùugúwàa	gùugúwàa 
32	4-1-37-1	73101839477539866	Hausa	haus1257	the spring or well	SPRING OR WELL	2144		ríijìyáa	ríijìyáa 
33	4-1-38-1	73101839185002388	Hausa	haus1257	the swamp	SWAMP	1145		fàdámàa	fàdámàa 
34	4-1-41-1	7310183994883937	Hausa	haus1257	the woods or forest	FOREST	420		dáajìi	dáajìi 
35	4-1-41-2	73101839834577305	Hausa	haus1257	the woods or forest	FOREST	420		kúrmíi	kúrmíi 
36	4-1-43-1	73101839896905661	Hausa	haus1257	the wood	WOOD	1803		ítàacée	ítàacée 
37	4-1-44-1	73101839531361252	Hausa	haus1257	the stone or rock	STONE OR ROCK	2125		dúutsèe	dúutsèe 
38	4-1-45-1	73101839893800871	Hausa	haus1257	the earthquake	EARTHQUAKE	6		gìgízàr̃ ƙásáa	gìgízàr̃ ƙásáa 
39	4-1-51-1	73101839562734005	Hausa	haus1257	the sky	SKY	1732		sámà	sámà 
40	4-1-52-1	73101839934963598	Hausa	haus1257	the sun	SUN	1343		ráanáa	ráanáa 
41	4-1-53-1	73101839339167957	Hausa	haus1257	the moon	MOON	1313		wátàa	wátàa 
42	4-1-54-1	73101839873161288	Hausa	haus1257	the star	STAR	1430		tàuràaróo	tàuràaróo 
43	4-1-55-1	73101839394126983	Hausa	haus1257	the lightning	LIGHTNING	1654		mài háskée	mài háskée 
44	4-1-56-1	73101839668997833	Hausa	haus1257	the thunder	THUNDER	1150		tsáawáa	tsáawáa 
45	4-1-57-1	73101839669089553	Hausa	haus1257	the bolt of lightning	BOLT (OF LIGHTNING)	2007		àr̃áadùu	àr̃áadùu 
46	4-1-57-2	73101839635962996	Hausa	haus1257	the bolt of lightning	BOLT (OF LIGHTNING)	2007		tár̃nátsáa	tár̃nátsáa 
47	4-1-58-1	7310183914583596	Hausa	haus1257	the storm	STORM	858		hádàríi	hádàríi 
48	4-1-59-1	73101839963068066	Hausa	haus1257	the rainbow	RAINBOW	1733		bàkán gízòo	bàkán gízòo 
49	4-1-61-1	73101839806304056	Hausa	haus1257	the light	LIGHT (RADIATION)	630		háskée	háskée 
50	4-1-62-1	73101839255094579	Hausa	haus1257	the darkness	DARKNESS	11		dúhùu	dúhùu 
51	4-1-63-1	73101839103782815	Hausa	haus1257	the shade or shadow	SHADE	1388		ínúwàa	ínúwàa 
52	4-1-64-1	731018398934027	Hausa	haus1257	the dew	DEW	1977		ráaɓáa	ráaɓáa 
53	4-1-71-1	73101839211396087	Hausa	haus1257	the air	AIR	27		ískàa	ískàa 
54	4-1-72-1	73101839211396087	Hausa	haus1257	the wind	WIND	960		ískàa	ískàa 
55	4-1-73-1	7310183913038236	Hausa	haus1257	the cloud	CLOUD	1489		gàajìmàarée	gàajìmàarée 
56	4-1-74-1	7310183995297817	Hausa	haus1257	the fog	FOG	249		házóo	házóo 
57	4-1-75-1	73101839418678856	Hausa	haus1257	the rain	RAIN (PRECIPITATION)	658		rúwán sámàa	rúwán sámàa 
58	4-1-76-1	73101839461589427	Hausa	haus1257	the snow	SNOW	784		ƙànƙáráa	ƙànƙáráa 
59	4-1-77-1	73101839461589427	Hausa	haus1257	the ice	ICE	617		ƙànƙáráa	ƙànƙáráa 
60	4-1-78-1	73101839169684160	Hausa	haus1257	the weather	WEATHER	952		yána$yìi	yána$yìi 
61	4-1-81-1	73101839706267868	Hausa	haus1257	the fire	FIRE	221		wútáa	wútáa 
62	4-1-82-1	73101839432131475	Hausa	haus1257	the flame	FLAME	889		hárshèn wútáa	hárshèn wútáa 
63	4-1-83-1	73101839438823819	Hausa	haus1257	the smoke	SMOKE (EXHAUST)	778		háyáaûíi	háyáaûíi 
64	4-1-84-1	73101839125102763	Hausa	haus1257	the ash	ASH	646		tòokáa	tòokáa 
65	4-1-841-1	73101839196739157	Hausa	haus1257	the embers	EMBERS	67		gárwáashíi	gárwáashíi 
66	4-1-851-1	73101839419222097	Hausa	haus1257	to burn(1)	BURN (SOMETHING)	141		ƙóonàa	ƙóonàa 
67	4-1-852-1	73101839334058616	Hausa	haus1257	to burn(2)	BURNING	1428		ƙóonèe	ƙóonèe 
68	4-1-86-1	73101839478824889	Hausa	haus1257	to light	LIGHT (IGNITE)	737		kúnnàa	kúnnàa 
69	4-1-86-2	73101839322577527	Hausa	haus1257	to light	LIGHT (IGNITE)	737		húuràa	húuràa 
70	4-1-861-1	73101839389740842	Hausa	haus1257	to extinguish	EXTINGUISH	127		káshèe	káshèe 
71	4-1-87-1	73101839159164721	Hausa	haus1257	the match	MATCH	1133		àsháanáa	àsháanáa 
72	4-1-88-1	73101839568751256	Hausa	haus1257	the firewood	FIREWOOD	10		ícèe	ícèe 
73	4-1-89-1	73101839885249243	Hausa	haus1257	the charcoal	CHARCOAL	1188		gáwàyíi	gáwàyíi 
74	4-2-1-1	73101839507542924	Hausa	haus1257	the person	PERSON	683		mùtûm	mùtûm 
75	4-2-21-1	73101839845257588	Hausa	haus1257	the man	MAN	1554		námíjì	námíjì 
76	4-2-22-1	73101839362447306	Hausa	haus1257	the woman	WOMAN	962		màcè	màcè 
77	4-2-23-1	73101839845257588	Hausa	haus1257	male(1)	MALE (OF ANIMAL)	2263		námíjì	námíjì 
78	4-2-24-1	73101839518812321	Hausa	haus1257	female(1)	FEMALE (OF PERSON)	2260		támàcè	támàcè 
79	4-2-25-1	73101839681686663	Hausa	haus1257	the boy	BOY	1366		yáaròo	yáaròo 
80	4-2-251-1	7310183999967090	Hausa	haus1257	the young man	YOUNG MAN	76		mátàashíi	mátàashíi 
81	4-2-26-1	73101839784047962	Hausa	haus1257	the girl	GIRL	1646		yáarínyàa	yáarínyàa 
82	4-2-261-1	73101839707336161	Hausa	haus1257	the young woman	YOUNG WOMAN	77		bùdúrwáa	bùdúrwáa 
83	4-2-27-1	73101839176810402	Hausa	haus1257	the child(1)	CHILD (YOUNG HUMAN)	1304		ɗáa	ɗáa 
84	4-2-27-2	73101839149684150	Hausa	haus1257	the child(1)	CHILD (YOUNG HUMAN)	1304		'yáa	'yáa 
85	4-2-28-1	73101839745743243	Hausa	haus1257	the baby	BABY	1289		jàríirìi	jàríirìi 
86	4-2-31-1	73101839381307537	Hausa	haus1257	the husband	HUSBAND	1200		míjìi	míjìi 
87	4-2-32-1	73101839555608061	Hausa	haus1257	the wife	WIFE	1199		màatáa	màatáa 
88	4-2-33-1	73101839329388675	Hausa	haus1257	to marry	MARRY	203		àuráa	àuráa 
89	4-2-34-1	73101839317639556	Hausa	haus1257	the wedding	WEDDING	1259		áurée	áurée 
90	4-2-341-1	7310183944525549	Hausa	haus1257	the divorce	DIVORCE	1134		káshè áurée	káshè áurée 
91	4-2-35-1	73101839787510460	Hausa	haus1257	the father	FATHER	1217		ùbáa	ùbáa 
92	4-2-36-1	73101839168650982	Hausa	haus1257	the mother	MOTHER	1216		úwáa	úwáa 
93	4-2-37-1	73101839728339152	Hausa	haus1257	the parents	PARENTS	505		íyàayée	íyàayée 
94	4-2-37-2	73101839643856078	Hausa	haus1257	the parents	PARENTS	505		máhàifáa	máhàifáa 
95	4-2-38-1	73101839381307537	Hausa	haus1257	the married man	MARRIED MAN	424		míjìi	míjìi 
96	4-2-38-2	73101839137269658	Hausa	haus1257	the married man	MARRIED MAN	424		ángòo	ángòo 
97	4-2-39-1	73101839555608061	Hausa	haus1257	the married woman	MARRIED WOMAN	426		màatáa	màatáa 
98	4-2-39-2	7310183939608795	Hausa	haus1257	the married woman	MARRIED WOMAN	426		ámáríyáa	ámáríyáa 
99	4-2-41-1	73101839176810402	Hausa	haus1257	the son	SON	1620		ɗáa	ɗáa 
100	4-2-42-1	73101839149684150	Hausa	haus1257	the daughter	DAUGHTER	1357		'yáa	'yáa 
101	4-2-43-1	73101839176810402	Hausa	haus1257	the child(2)	CHILD (DESCENDANT)	1801		ɗáa	ɗáa 
102	4-2-44-1	73101839644780195	Hausa	haus1257	the brother	BROTHER	1262		ɗán úwáa	ɗán úwáa 
103	4-2-444-1	73101839410462022	Hausa	haus1257	the older brother	OLDER BROTHER	1759		yàayáa	yàayáa 
104	4-2-445-1	73101839809493941	Hausa	haus1257	the younger brother	YOUNGER BROTHER	1760		ƙánèe	ƙánèe 
105	4-2-45-1	73101839298377663	Hausa	haus1257	the sister	SISTER	1263		'yár̃ úwáa	'yár̃ úwáa 
106	4-2-454-1	73101839410462022	Hausa	haus1257	the older sister	OLDER SISTER	1758		yàayáa	yàayáa 
107	4-2-455-1	73101839211347021	Hausa	haus1257	the younger sister	YOUNGER SISTER	1761		ƙánúwàa	ƙánúwàa 
108	4-2-456-1	73101839644780195	Hausa	haus1257	the sibling	SIBLING	1640		ɗán úwáa	ɗán úwáa 
109	4-2-456-2	73101839298377663	Hausa	haus1257	the sibling	SIBLING	1640		'yár̃ úwáa	'yár̃ úwáa 
110	4-2-458-1	73101839200017755	Hausa	haus1257	the twins	TWINS	1005		tágwàayée	tágwàayée 
111	4-2-46-1	73101839321450503	Hausa	haus1257	the grandfather	GRANDFATHER	1383		kàakáa (1)	kàakáa (1) 
112	4-2-461-1	73101839208215795	Hausa	haus1257	the old man	OLD MAN	406		tsóohóo	tsóohóo 
113	4-2-47-1	73101839321450503	Hausa	haus1257	the grandmother	GRANDMOTHER	1496		kàakáa (1)	kàakáa (1) 
114	4-2-471-1	73101839435135472	Hausa	haus1257	the old woman	OLD WOMAN	907		tsóohúwáa	tsóohúwáa 
115	4-2-48-1	73101839397670921	Hausa	haus1257	the grandson	GRANDSON	1618		jíikàa	jíikàa 
116	4-2-49-1	73101839397670921	Hausa	haus1257	the granddaughter	GRANDDAUGHTER	1619		jíikàa	jíikàa 
117	4-2-51-1	73101839498792588	Hausa	haus1257	the uncle	UNCLE	1327		kàawúu	kàawúu 
118	4-2-51-2	73101839215606141	Hausa	haus1257	the uncle	UNCLE	1327		r̃áafàníi	r̃áafàníi 
119	4-2-511-1	73101839498792588	Hausa	haus1257	the mother's brother	MOTHER'S BROTHER	1984		kàawúu	kàawúu 
120	4-2-511-2	73101839126692962	Hausa	haus1257	the mother's brother	MOTHER'S BROTHER	1984		r̃áafàníi	r̃áafàníi 
121	4-2-512-1	73101839220769855	Hausa	haus1257	the father's brother	FATHER'S BROTHER	1985		bàabáaníi	bàabáaníi 
122	4-2-512-2	73101839128889869	Hausa	haus1257	the father's brother	FATHER'S BROTHER	1985		ábbàaníi	ábbàaníi 
123	4-2-52-1	7310183991744254	Hausa	haus1257	the aunt	AUNT	1272		ínnàa	ínnàa 
124	4-2-521-1	7310183991744254	Hausa	haus1257	the mother's sister	MOTHER'S SISTER	171		ínnàa	ínnàa 
125	4-2-521-2	73101839940203061	Hausa	haus1257	the mother's sister	MOTHER'S SISTER	171		íyàa	íyàa 
126	4-2-522-1	73101839427783563	Hausa	haus1257	the father's sister	FATHER'S SISTER	170		báabà	báabà 
127	4-2-522-2	73101839339566002	Hausa	haus1257	the father's sister	FATHER'S SISTER	170		báabàaníi	báabàaníi 
128	4-2-522-3	73101839437326847	Hausa	haus1257	the father's sister	FATHER'S SISTER	170		gwággò	gwággò 
129	4-2-53-1	73101839448762278	Hausa	haus1257	the nephew	NEPHEW	1063		ɗán wâa	ɗán wâa 
130	4-2-54-1	73101839350178901	Hausa	haus1257	the niece	NIECE	1642		'yár̃ wâa	'yár̃ wâa 
131	4-2-55-1	73101839644780195	Hausa	haus1257	the cousin	COUSIN	1643		ɗán úwáa	ɗán úwáa 
132	4-2-55-2	73101839298377663	Hausa	haus1257	the cousin	COUSIN	1643		'yár̃ úwáa	'yár̃ úwáa 
133	4-2-56-1	73101839400625318	Hausa	haus1257	the ancestors	ANCESTORS	1669		kàakán kàakáa	kàakán kàakáa 
134	4-2-57-1	73101839690739392	Hausa	haus1257	the descendants	DESCENDANTS	490		zúur̃íyàa	zúur̃íyàa 
135	4-2-61-1	73101839552062823	Hausa	haus1257	the father-in-law (of a man)	FATHER-IN-LAW (OF MAN)	2255		sùrúkíi	sùrúkíi 
136	4-2-611-1	73101839552062823	Hausa	haus1257	the father-in-law (of a woman)	FATHER-IN-LAW (OF WOMAN)	2254		sùrúkíi	sùrúkíi 
137	4-2-62-1	73101839349003452	Hausa	haus1257	the mother-in-law (of a man)	MOTHER-IN-LAW (OF WOMAN)	2256		sùrúkáa	sùrúkáa 
138	4-2-621-1	73101839349003452	Hausa	haus1257	the mother-in-law (of a woman)	MOTHER-IN-LAW (OF MAN)	2257		sùrúkáa	sùrúkáa 
139	4-2-63-1	73101839552062823	Hausa	haus1257	the son-in-law (of a man)	SON-IN-LAW (OF MAN)	2267		sùrúkíi	sùrúkíi 
140	4-2-631-1	73101839552062823	Hausa	haus1257	the son-in-law (of a woman)	SON-IN-LAW (OF WOMAN)	2266		sùrúkíi	sùrúkíi 
141	4-2-64-1	73101839349003452	Hausa	haus1257	the daughter-in-law (of a man)	DAUGHTER-IN-LAW (OF MAN)	2265		sùrúkáa	sùrúkáa 
142	4-2-641-1	73101839349003452	Hausa	haus1257	the daughter-in-law (of a woman)	DAUGHTER-IN-LAW (OF WOMAN)	2264		sùrúkáa	sùrúkáa 
143	4-2-71-1	73101839877164708	Hausa	haus1257	the stepfather	STEPFATHER	237		ùbáa kíntàa	ùbáa kíntàa 
144	4-2-72-1	73101839405541828	Hausa	haus1257	the stepmother	STEPMOTHER	236		úwáa kíntàa	úwáa kíntàa 
145	4-2-73-1	73101839966245167	Hausa	haus1257	the stepson	STEPSON	1059		ágòolà	ágòolà 
146	4-2-74-1	73101839109811061	Hausa	haus1257	the stepdaughter	STEPDAUGHTER	1058		ágóolìyáa	ágóolìyáa 
147	4-2-75-1	73101839650456008	Hausa	haus1257	the orphan	ORPHAN	1149		màráayàa	màráayàa 
148	4-2-75-2	73101839747319505	Hausa	haus1257	the orphan	ORPHAN	1149		màráinìyáa	màráinìyáa 
149	4-2-76-1	73101839349642812	Hausa	haus1257	the widow	WIDOW	1756		bàzáwàr̃áa	bàzáwàr̃áa 
150	4-2-77-1	73101839423673043	Hausa	haus1257	the widower	WIDOWER	1981		gwáuróo	gwáuróo 
151	4-2-81-1	73101839873532982	Hausa	haus1257	the relatives	RELATIVES	1644		dángìi	dángìi 
152	4-2-82-1	73101839181033043	Hausa	haus1257	the family	FAMILY	194		ìyáalìi	ìyáalìi 
153	4-2-91-1	73101839962845491	Hausa	haus1257	I	I	1209		níi	níi 
154	4-2-92-1	73101839116602577	Hausa	haus1257	you (singular)	THOU	1215		kái (1)	kái (1) 
155	4-2-92-2	73101839841781075	Hausa	haus1257	you (singular)	THOU	1215		kée	kée 
156	4-2-93-1	73101839439383879	Hausa	haus1257	he/she/it	HE OR SHE OR IT	262		shíi	shíi 
157	4-2-93-2	73101839618225719	Hausa	haus1257	he/she/it	HE OR SHE OR IT	262		ítá	ítá 
158	4-2-94-1	73101839529836677	Hausa	haus1257	we	WE	1212		múu	múu 
159	4-2-941-1	73101839529836677	Hausa	haus1257	we (inclusive)	WE (INCLUSIVE)	1131		múu	múu 
160	4-2-942-1	73101839543748616	Hausa	haus1257	we (exclusive)	WE (EXCLUSIVE)	1130		múu (ná)	múu (ná) 
161	4-2-95-1	73101839882915999	Hausa	haus1257	you (plural)	YOU	1213		kúu	kúu 
162	4-2-96-1	73101839325586088	Hausa	haus1257	they	THEY	817		súu	súu 
163	4-3-11-1	73101839517886819	Hausa	haus1257	the animal	ANIMAL	619		dábbàa	dábbàa 
164	4-3-12-1	73101839845257588	Hausa	haus1257	male(2)	MALE (OF PERSON)	2261		námíjì	námíjì 
165	4-3-13-1	73101839518812321	Hausa	haus1257	female(2)	FEMALE (OF ANIMAL)	2262		támàcè	támàcè 
166	4-3-15-1	7310183957400996	Hausa	haus1257	the livestock	LIVESTOCK	631		dábbóobíi	dábbóobíi 
167	4-3-15-2	73101839253445441	Hausa	haus1257	the livestock	LIVESTOCK	631		gárkèe	gárkèe 
168	4-3-16-1	73101839463460555	Hausa	haus1257	the pasture	PASTURE	649		mákíyáayáa	mákíyáayáa 
169	4-3-18-1	73101839731771336	Hausa	haus1257	the herdsman	HERDSMAN	263		mákìyàayíi	mákìyàayíi 
170	4-3-19-1	73101839594239723	Hausa	haus1257	the stable or stall	STABLE	851		bàr̃gáa	bàr̃gáa 
171	4-3-19-2	73101839253445441	Hausa	haus1257	the stable or stall	STABLE	851		gárkèe	gárkèe 
172	4-3-2-1	73101839665112993	Hausa	haus1257	the cattle	CATTLE	1153		sháanúu	sháanúu 
173	4-3-2-2	73101839255849853	Hausa	haus1257	the cattle	CATTLE	1153		gárkèn sháanúu	gárkèn sháanúu 
174	4-3-21-1	73101839852069722	Hausa	haus1257	the bull	BULL	1008		bìjímíi	bìjímíi 
175	4-3-22-1	73101839614932036	Hausa	haus1257	the ox	OX	1169		sâa (1)	sâa (1) 
176	4-3-23-1	73101839766615613	Hausa	haus1257	the cow	COW	1007		sáanìyáa	sáanìyáa 
177	4-3-24-1	73101839380317106	Hausa	haus1257	the calf	CALF	1989		màráƙíi	màráƙíi 
178	4-3-25-1	73101839256966874	Hausa	haus1257	the sheep	SHEEP	1331		túnkìyáa	túnkìyáa 
179	4-3-26-1	73101839869436942	Hausa	haus1257	the ram	RAM	1344		ràagóo	ràagóo 
180	4-3-28-1	73101839256966874	Hausa	haus1257	the ewe	EWE	1345		túnkìyáa	túnkìyáa 
181	4-3-29-1	73101839547342172	Hausa	haus1257	the lamb	LAMB	820		ɗán ràagóo	ɗán ràagóo 
182	4-3-29-2	73101839271231688	Hausa	haus1257	the lamb	LAMB	820		'yár̃ túnkìyáa	'yár̃ túnkìyáa 
183	4-3-32-1	73101839853754208	Hausa	haus1257	the boar	BOAR	1348		gàdúu	gàdúu 
184	4-3-34-1	73101839160502977	Hausa	haus1257	the sow	SOW (FEMALE PIG)	1351		támàcèn àládèe	támàcèn àládèe 
185	4-3-35-1	73101839986631560	Hausa	haus1257	the pig	PIG	1337		àládèe	àládèe 
186	4-3-36-1	73101839215364455	Hausa	haus1257	the goat	GOAT	1502		àkwíyàa	àkwíyàa 
187	4-3-37-1	7310183945228480	Hausa	haus1257	the he-goat	HE-GOAT	264		bùnsúrúu	bùnsúrúu 
188	4-3-38-1	73101839425042625	Hausa	haus1257	the kid	KID	1972		ɗán àkwíyàa	ɗán àkwíyàa 
189	4-3-38-2	73101839959454902	Hausa	haus1257	the kid	KID	1972		'yár̃ àkwíyàa	'yár̃ àkwíyàa 
190	4-3-41-1	73101839183722281	Hausa	haus1257	the horse	HORSE	615		dóokìi	dóokìi 
191	4-3-42-1	73101839180815559	Hausa	haus1257	the stallion	STALLION	936		íngár̃màa	íngár̃màa 
192	4-3-44-1	73101839947760539	Hausa	haus1257	the mare	MARE	938		góoɗíyáa	góoɗíyáa 
193	4-3-45-1	73101839227951550	Hausa	haus1257	the foal or colt	FOAL	1647		dùƙúshíi	dùƙúshíi 
194	4-3-46-1	73101839966054999	Hausa	haus1257	the donkey	DONKEY	1862		jàakíi	jàakíi 
195	4-3-47-1	73101839283697753	Hausa	haus1257	the mule	MULE	890		àlfádàr̃íi	àlfádàr̃íi 
196	4-3-5-1	73101839725378108	Hausa	haus1257	the fowl	FOWL	265		kàazáa	kàazáa 
197	4-3-52-1	73101839202477932	Hausa	haus1257	the cock/rooster	ROOSTER	1511		zàkáràa	zàkáràa 
198	4-3-54-1	73101839725378108	Hausa	haus1257	the hen	HEN	1514		kàazáa	kàazáa 
199	4-3-54-2	73101839559082123	Hausa	haus1257	the hen	HEN	1514		dáƙwálwáa	dáƙwálwáa 
200	4-3-55-1	73101839725378108	Hausa	haus1257	the chicken	CHICKEN	1318		kàazáa	kàazáa 
201	4-3-55-2	73101839220062427	Hausa	haus1257	the chicken	CHICKEN	1318		sàagáráa	sàagáráa 
202	4-3-56-1	73101839464699728	Hausa	haus1257	the goose	GOOSE	1187		dínyáa	dínyáa 
203	4-3-57-1	7310183912604788	Hausa	haus1257	the duck	DUCK	1360		àgwàagwá	àgwàagwá 
204	4-3-58-1	73101839463098817	Hausa	haus1257	the nest	NEST	539		shèeƙáa (1)	shèeƙáa (1) 
205	4-3-581-1	73101839248233225	Hausa	haus1257	the bird	BIRD	937		tsúntsúu	tsúntsúu 
206	4-3-583-1	7310183974994592	Hausa	haus1257	the heron	HERON	758		zálɓèe	zálɓèe 
207	4-3-584-1	73101839473575207	Hausa	haus1257	the eagle	EAGLE	1905		gággáfáa	gággáfáa 
208	4-3-585-1	73101839895023930	Hausa	haus1257	the hawk	HAWK	307		sháahòo	sháahòo 
209	4-3-586-1	73101839273138560	Hausa	haus1257	the vulture	VULTURE	1185		ùngùlúu	ùngùlúu 
210	4-3-591-1	73101839104864081	Hausa	haus1257	the bat	BAT	1793		jéemáagèe	jéemáagèe 
211	4-3-592-1	73101839552118181	Hausa	haus1257	the parrot	PARROT	882		àkú	àkú 
212	4-3-593-1	73101839481160493	Hausa	haus1257	the crow	CROW	913		hànkáakàa	hànkáakàa 
213	4-3-594-1	73101839610071700	Hausa	haus1257	the dove	DOVE	1853		kúrcíyáa	kúrcíyáa 
214	4-3-596-1	73101839841553247	Hausa	haus1257	the owl	OWL	735		múujìyáa	múujìyáa 
215	4-3-61-1	73101839545201142	Hausa	haus1257	the dog	DOG	2009		kàrée	kàrée 
216	4-3-614-1	73101839238779000	Hausa	haus1257	the rabbit	RABBIT	1136		zóomóo	zóomóo 
217	4-3-62-1	73101839510723062	Hausa	haus1257	the cat	CAT	1208		màagée	màagée 
218	4-3-62-2	73101839703112376	Hausa	haus1257	the cat	CAT	1208		ƙyânwáa	ƙyânwáa 
219	4-3-63-1	73101839840936989	Hausa	haus1257	the mouse or rat	MUROID (MOUSE OR RAT)	2139		ɓéer̃áa	ɓéer̃áa 
220	4-3-65-1	73101839702841059	Hausa	haus1257	the fish	FISH	227		kíifíi	kíifíi 
221	4-3-652-1	73101839301510387	Hausa	haus1257	the fin	FIN	213		ƙéegée	ƙéegée 
222	4-3-653-1	73101839489831898	Hausa	haus1257	the scale	SCALE	266		ƙáayàa	ƙáayàa 
223	4-3-654-1	73101839158173418	Hausa	haus1257	the gill	GILL	1916		hàrzáa	hàrzáa 
224	4-3-655-1	73101839321903911	Hausa	haus1257	the shell	SHELL	598		ƙùmbáa	ƙùmbáa 
225	4-3-665-1	73101839327987088	Hausa	haus1257	the freshwater eel	FRESHWATER EEL	1013		gwándòo	gwándòo 
226	4-3-72-1	73101839499107284	Hausa	haus1257	the lion	LION	1386		záakìi	záakìi 
227	4-3-74-1	73101839535574142	Hausa	haus1257	the fox	FOX	1312		yânyáawàa	yânyáawàa 
228	4-3-75-1	73101839109727838	Hausa	haus1257	the deer	DEER	1936		bàréewáa	bàréewáa 
229	4-3-76-1	73101839208686819	Hausa	haus1257	the monkey	MONKEY	1350		bírìi	bírìi 
230	4-3-77-1	73101839785626869	Hausa	haus1257	the elephant	ELEPHANT	1290		gíiwáa	gíiwáa 
231	4-3-78-1	73101839902349085	Hausa	haus1257	the camel	CAMEL	1871		ràaƙúmíi	ràaƙúmíi 
232	4-3-81-1	73101839519197489	Hausa	haus1257	the insect	INSECT	620		ƙwàaróo	ƙwàaróo 
233	4-3-811-1	7310183941942239	Hausa	haus1257	the head louse	HEAD LOUSE	310		kwàlkwátàa	kwàlkwátàa 
234	4-3-812-1	73101839348644629	Hausa	haus1257	the nit	NIT	267		ƙyáayáa	ƙyáayáa 
235	4-3-813-1	73101839214209382	Hausa	haus1257	the flea	FLEA	232		ƙùmáa	ƙùmáa 
236	4-3-813-2	73101839229168773	Hausa	haus1257	the flea	FLEA	232		tùnkùyáu	tùnkùyáu 
237	4-3-814-1	73101839950622063	Hausa	haus1257	the centipede	CENTIPEDE	1974		shànshàaníi	shànshàaníi 
238	4-3-815-1	7310183992410077	Hausa	haus1257	the scorpion	SCORPION	1538		kùnáamàa	kùnáamàa 
239	4-3-816-1	73101839203335129	Hausa	haus1257	the cockroach	COCKROACH	1575		kyànkyásòo	kyànkyásòo 
240	4-3-817-1	73101839792033294	Hausa	haus1257	the ant	ANT	587		kíyáashíi	kíyáashíi 
