ID	Source_ID	Word_ID	Doculect	Glottocode	Concept	Concepticon_Gloss	Concepticon_ID	original_script	Value	Form
26	25-1-35-2	76151732585057113	White Hmong	hmon1333	the wave	WAVE	978		twv (1)	twv (1) 
27	25-1-36-1	76151732521874774	White Hmong	hmon1333	the river or stream	RIVER	666		dej	dej 
28	25-1-362-1	76151732267209889	White Hmong	hmon1333	the whirlpool	WHIRLPOOL	1982		yis dej	yis dej 
29	25-1-37-1	7615173271309866	White Hmong	hmon1333	the spring or well	SPRING OR WELL	2144		qhov dej	qhov dej 
30	25-1-37-2	7615173249864802	White Hmong	hmon1333	the spring or well	SPRING OR WELL	2144		qhov dej txhawv	qhov dej txhawv 
31	25-1-38-1	76151732595948558	White Hmong	hmon1333	the swamp	SWAMP	1145		hav iav	hav iav 
32	25-1-39-1	76151732368405692	White Hmong	hmon1333	the waterfall	WATERFALL	943		dej poob tsag	dej poob tsag 
33	25-1-41-1	76151732448190079	White Hmong	hmon1333	the woods or forest	FOREST	420		zoov	zoov 
34	25-1-43-1	76151732259638127	White Hmong	hmon1333	the wood	WOOD	1803		ntoo	ntoo 
35	25-1-44-1	76151732503445585	White Hmong	hmon1333	the stone or rock	STONE OR ROCK	2125		pob-zeb	pob-zeb 
36	25-1-45-1	76151732966984869	White Hmong	hmon1333	the earthquake	EARTHQUAKE	6		av qeeg	av qeeg 
37	25-1-51-1	76151732263423749	White Hmong	hmon1333	the sky	SKY	1732		ntuj	ntuj 
38	25-1-52-1	76151732739191081	White Hmong	hmon1333	the sun	SUN	1343		hnub	hnub 
39	25-1-53-1	76151732881821152	White Hmong	hmon1333	the moon	MOON	1313		hli	hli 
40	25-1-54-1	76151732903802889	White Hmong	hmon1333	the star	STAR	1430		hnub qub	hnub qub 
41	25-1-55-1	76151732722011805	White Hmong	hmon1333	the lightning	LIGHTNING	1654		xob laim	xob laim 
42	25-1-55-2	7915136650381715	White Hmong	hmon1333	the lightning	LIGHTNING	1654		xob ntsais	xob ntsais 
43	25-1-56-1	76151732459664060	White Hmong	hmon1333	the thunder	THUNDER	1150		xob quaj	xob quaj 
44	25-1-56-2	7915139389418757	White Hmong	hmon1333	the thunder	THUNDER	1150		xob nroo	xob nroo 
45	25-1-58-1	76151732470191794	White Hmong	hmon1333	the storm	STORM	858		cua daj cua dub	cua daj cua dub 
46	25-1-59-1	76151732590642199	White Hmong	hmon1333	the rainbow	RAINBOW	1733		zaj sawv	zaj sawv 
47	25-1-61-1	76151732194953021	White Hmong	hmon1333	the light	LIGHT (RADIATION)	630		kaj	kaj 
48	25-1-62-1	76151732209267421	White Hmong	hmon1333	the darkness	DARKNESS	11		tsaus	tsaus 
49	25-1-63-1	76151732500843323	White Hmong	hmon1333	the shade or shadow	SHADE	1388		ntxoov-ntxoo	ntxoov-ntxoo 
50	25-1-64-1	76151732383545584	White Hmong	hmon1333	the dew	DEW	1977		lwg	lwg 
51	25-1-71-1	76151732820517320	White Hmong	hmon1333	the air	AIR	27		pa	pa 
52	25-1-72-1	76151732794983941	White Hmong	hmon1333	the wind	WIND	960		cua	cua 
53	25-1-73-1	76151732488199865	White Hmong	hmon1333	the cloud	CLOUD	1489		huab	huab 
54	25-1-74-1	76151732419734097	White Hmong	hmon1333	the fog	FOG	249		pos huab	pos huab 
55	25-1-75-1	76151732987917696	White Hmong	hmon1333	the rain	RAIN (PRECIPITATION)	658		nag	nag 
56	25-1-76-1	76151732977013612	White Hmong	hmon1333	the snow	SNOW	784		npu	npu 
57	25-1-77-1	76151732704710167	White Hmong	hmon1333	the ice	ICE	617		dej khov	dej khov 
58	25-1-77-2	76151732639487975	White Hmong	hmon1333	the ice	ICE	617		nab kuab	nab kuab 
59	25-1-78-1	76151732333127921	White Hmong	hmon1333	the weather	WEATHER	952		huab cua	huab cua 
60	25-1-81-1	76151732276703402	White Hmong	hmon1333	the fire	FIRE	221		taws	taws 
61	25-1-82-1	76151732518117137	White Hmong	hmon1333	the flame	FLAME	889		nplaim taws	nplaim taws 
62	25-1-83-1	7615173242610006	White Hmong	hmon1333	the smoke	SMOKE (EXHAUST)	778		ncho pa	ncho pa 
63	25-1-83-2	76151732917021415	White Hmong	hmon1333	the smoke	SMOKE (EXHAUST)	778		pa taws	pa taws 
64	25-1-84-1	76151732146829422	White Hmong	hmon1333	the ash	ASH	646		tshauv	tshauv 
65	25-1-841-1	7615173257201446	White Hmong	hmon1333	the embers	EMBERS	67		hluav ncaig	hluav ncaig 
66	25-1-851-1	76151732420312737	White Hmong	hmon1333	to burn(1)	BURN (SOMETHING)	141		hlawv	hlawv 
67	25-1-852-1	76151732202621458	White Hmong	hmon1333	to burn(2)	BURNING	1428		kub (1)	kub (1) 
68	25-1-86-1	76151732634956365	White Hmong	hmon1333	to light	LIGHT (IGNITE)	737		rauv	rauv 
69	25-1-861-1	76151732108899073	White Hmong	hmon1333	to extinguish	EXTINGUISH	127		tua	tua 
70	25-1-87-1	76151732979973036	White Hmong	hmon1333	the match	MATCH	1133		ntais ntawv	ntais ntawv 
71	25-1-88-1	76151732276703402	White Hmong	hmon1333	the firewood	FIREWOOD	10		taws	taws 
72	25-1-89-1	76151732611323255	White Hmong	hmon1333	the charcoal	CHARCOAL	1188		thee	thee 
73	25-2-1-1	76151732454049859	White Hmong	hmon1333	the person	PERSON	683		neeg	neeg 
74	25-2-21-1	76151732996308162	White Hmong	hmon1333	the man	MAN	1554		txiv neej	txiv neej 
75	25-2-22-1	76151732721234329	White Hmong	hmon1333	the woman	WOMAN	962		pojniam	pojniam 
76	25-2-23-1	76151732261022244	White Hmong	hmon1333	male(1)	MALE (OF ANIMAL)	2263		txiv (1)	txiv (1) 
77	25-2-24-1	76151732532207964	White Hmong	hmon1333	female(1)	FEMALE (OF PERSON)	2260		poj	poj 
78	25-2-25-1	76151732538909835	White Hmong	hmon1333	the boy	BOY	1366		tub	tub 
79	25-2-251-1	7615173239060685	White Hmong	hmon1333	the young man	YOUNG MAN	76		hluas nraug	hluas nraug 
80	25-2-26-1	76151732115959580	White Hmong	hmon1333	the girl	GIRL	1646		ntxhais	ntxhais 
81	25-2-261-1	76151732554731485	White Hmong	hmon1333	the young woman	YOUNG WOMAN	77		hluas nkauj	hluas nkauj 
82	25-2-27-1	76151732918403050	White Hmong	hmon1333	the child(1)	CHILD (YOUNG HUMAN)	1304		menyuam	menyuam 
83	25-2-28-1	76151732131333489	White Hmong	hmon1333	the baby	BABY	1289		mos ab	mos ab 
84	25-2-31-1	76151732261022244	White Hmong	hmon1333	the husband	HUSBAND	1200		txiv (1)	txiv (1) 
85	25-2-32-1	76151732721234329	White Hmong	hmon1333	the wife	WIFE	1199		pojniam	pojniam 
86	25-2-33-1	76151732400402401	White Hmong	hmon1333	to marry	MARRY	203		yuav	yuav 
87	25-2-34-1	76151732207217984	White Hmong	hmon1333	the wedding	WEDDING	1259		tshoob	tshoob 
88	25-2-341-1	7615173237235646	White Hmong	hmon1333	the divorce	DIVORCE	1134		kev sib-nrauj	kev sib-nrauj 
89	25-2-35-1	76151732261022244	White Hmong	hmon1333	the father	FATHER	1217		txiv (1)	txiv (1) 
90	25-2-36-1	76151732575305556	White Hmong	hmon1333	the mother	MOTHER	1216		niam	niam 
91	25-2-37-1	76151732763564115	White Hmong	hmon1333	the parents	PARENTS	505		niam txiv	niam txiv 
92	25-2-39-1	76151732721234329	White Hmong	hmon1333	the married woman	MARRIED WOMAN	426		pojniam	pojniam 
93	25-2-41-1	76151732538909835	White Hmong	hmon1333	the son	SON	1620		tub	tub 
94	25-2-42-1	76151732115959580	White Hmong	hmon1333	the daughter	DAUGHTER	1357		ntxhais	ntxhais 
95	25-2-43-1	76151732918403050	White Hmong	hmon1333	the child(2)	CHILD (DESCENDANT)	1801		menyuam	menyuam 
96	25-2-44-1	76151732415542435	White Hmong	hmon1333	the brother	BROTHER	1262		kwv tij	kwv tij 
97	25-2-44-2	76151732357602068	White Hmong	hmon1333	the brother	BROTHER	1262		nus	nus 
98	25-2-444-1	76151732888042380	White Hmong	hmon1333	the older brother	OLDER BROTHER	1759		tij-laug	tij-laug 
99	25-2-445-1	76151732414974883	White Hmong	hmon1333	the younger brother	YOUNGER BROTHER	1760		kwv (1)	kwv (1) 
100	25-2-45-1	76151732345233088	White Hmong	hmon1333	the sister	SISTER	1263		viv ncaus	viv ncaus 
101	25-2-45-2	7615173243268309	White Hmong	hmon1333	the sister	SISTER	1263		muam	muam 
102	25-2-454-1	76151732129401687	White Hmong	hmon1333	the older sister	OLDER SISTER	1758		niam laus	niam laus 
103	25-2-455-1	7615173236338230	White Hmong	hmon1333	the younger sister	YOUNGER SISTER	1761		niam hluas	niam hluas 
104	25-2-456-1	76151732493729993	White Hmong	hmon1333	the sibling	SIBLING	1640		nus muag	nus muag 
105	25-2-458-1	76151732498044590	White Hmong	hmon1333	the twins	TWINS	1005		menyuam ntxaib	menyuam ntxaib 
106	25-2-46-1	76151732940506610	White Hmong	hmon1333	the grandfather	GRANDFATHER	1383		yawg	yawg 
107	25-2-46-2	76151732716885640	White Hmong	hmon1333	the grandfather	GRANDFATHER	1383		yawm txiv	yawm txiv 
108	25-2-461-1	76151732647602811	White Hmong	hmon1333	the old man	OLD MAN	406		yawg laug	yawg laug 
109	25-2-47-1	76151732198272307	White Hmong	hmon1333	the grandmother	GRANDMOTHER	1496		pog	pog 
110	25-2-47-2	76151732361818324	White Hmong	hmon1333	the grandmother	GRANDMOTHER	1496		niam tais	niam tais 
111	25-2-471-1	76151732513904602	White Hmong	hmon1333	the old woman	OLD WOMAN	907		pog laug	pog laug 
112	25-2-48-1	76151732595267434	White Hmong	hmon1333	the grandson	GRANDSON	1618		tub xeeb-ntxwv	tub xeeb-ntxwv 
113	25-2-49-1	76151732225814944	White Hmong	hmon1333	the granddaughter	GRANDDAUGHTER	1619		ntxhais xeeb-ntxwv	ntxhais xeeb-ntxwv 
114	25-2-511-1	76151732283604278	White Hmong	hmon1333	the mother's brother	MOTHER'S BROTHER	1984		dab laug	dab laug 
115	25-2-512-1	76151732767131847	White Hmong	hmon1333	the father's brother	FATHER'S BROTHER	1985		txiv hlob	txiv hlob 
116	25-2-512-2	76151732698736232	White Hmong	hmon1333	the father's brother	FATHER'S BROTHER	1985		txiv ntxawm	txiv ntxawm 
117	25-2-521-1	76151732361818324	White Hmong	hmon1333	the mother's sister	MOTHER'S SISTER	171		niam tais	niam tais 
118	25-2-522-1	76151732114871491	White Hmong	hmon1333	the father's sister	FATHER'S SISTER	170		phauj	phauj 
119	25-2-55-1	76151732415542435	White Hmong	hmon1333	the cousin	COUSIN	1643		kwv tij	kwv tij 
120	25-2-55-2	76151732625907670	White Hmong	hmon1333	the cousin	COUSIN	1643		npawg	npawg 
121	25-2-56-1	7615173278785467	White Hmong	hmon1333	the ancestors	ANCESTORS	1669		pog koob yawg koob	pog koob yawg koob 
122	25-2-57-1	76151732289217868	White Hmong	hmon1333	the descendants	DESCENDANTS	490		xeeb-ntxwv	xeeb-ntxwv 
123	25-2-61-1	76151732101387014	White Hmong	hmon1333	the father-in-law (of a man)	FATHER-IN-LAW (OF MAN)	2255		yawg txiv	yawg txiv 
124	25-2-61-2	76151732261022244	White Hmong	hmon1333	the father-in-law (of a man)	FATHER-IN-LAW (OF MAN)	2255		txiv (1)	txiv (1) 
125	25-2-611-1	76151732982237561	White Hmong	hmon1333	the father-in-law (of a woman)	FATHER-IN-LAW (OF WOMAN)	2254		txiv yawg	txiv yawg 
126	25-2-611-2	76151732261022244	White Hmong	hmon1333	the father-in-law (of a woman)	FATHER-IN-LAW (OF WOMAN)	2254		txiv (1)	txiv (1) 
127	25-2-62-1	76151732361818324	White Hmong	hmon1333	the mother-in-law (of a man)	MOTHER-IN-LAW (OF WOMAN)	2256		niam tais	niam tais 
128	25-2-62-2	76151732575305556	White Hmong	hmon1333	the mother-in-law (of a man)	MOTHER-IN-LAW (OF WOMAN)	2256		niam	niam 
129	25-2-621-1	76151732276631152	White Hmong	hmon1333	the mother-in-law (of a woman)	MOTHER-IN-LAW (OF MAN)	2257		niam pog	niam pog 
130	25-2-621-2	76151732575305556	White Hmong	hmon1333	the mother-in-law (of a woman)	MOTHER-IN-LAW (OF MAN)	2257		niam	niam 
131	25-2-63-1	76151732580261602	White Hmong	hmon1333	the son-in-law (of a man)	SON-IN-LAW (OF MAN)	2267		vauv	vauv 
132	25-2-631-1	76151732580261602	White Hmong	hmon1333	the son-in-law (of a woman)	SON-IN-LAW (OF WOMAN)	2266		vauv	vauv 
133	25-2-64-1	76151732364873030	White Hmong	hmon1333	the daughter-in-law (of a man)	DAUGHTER-IN-LAW (OF MAN)	2265		nyab	nyab 
134	25-2-641-1	76151732364873030	White Hmong	hmon1333	the daughter-in-law (of a woman)	DAUGHTER-IN-LAW (OF WOMAN)	2264		nyab	nyab 
135	25-2-71-1	76151732261022244	White Hmong	hmon1333	the stepfather	STEPFATHER	237		txiv (1)	txiv (1) 
136	25-2-72-1	76151732575305556	White Hmong	hmon1333	the stepmother	STEPMOTHER	236		niam	niam 
137	25-2-73-1	76151732538909835	White Hmong	hmon1333	the stepson	STEPSON	1059		tub	tub 
138	25-2-74-1	76151732115959580	White Hmong	hmon1333	the stepdaughter	STEPDAUGHTER	1058		ntxhais	ntxhais 
139	25-2-75-1	76151732572673551	White Hmong	hmon1333	the orphan	ORPHAN	1149		ntsuag	ntsuag 
140	25-2-76-1	76151732500562440	White Hmong	hmon1333	the widow	WIDOW	1756		poj ntsuam	poj ntsuam 
141	25-2-77-1	76151732430871046	White Hmong	hmon1333	the widower	WIDOWER	1981		yawg ntsuag	yawg ntsuag 
142	25-2-81-1	76151732210556883	White Hmong	hmon1333	the relatives	RELATIVES	1644		kwv tij neej tsa	kwv tij neej tsa 
143	25-2-82-1	7615173254698540	White Hmong	hmon1333	the family	FAMILY	194		tsev neeg	tsev neeg 
144	25-2-91-1	76151732623019618	White Hmong	hmon1333	I	I	1209		kuv	kuv 
145	25-2-92-1	76151732546932662	White Hmong	hmon1333	you (singular)	THOU	1215		koj	koj 
146	25-2-93-1	76151732531717676	White Hmong	hmon1333	he/she/it	HE OR SHE OR IT	262		nws	nws 
147	25-2-94-1	76151732842942157	White Hmong	hmon1333	we	WE	1212		peb (1)	peb (1) 
148	25-2-941-1	76151732842942157	White Hmong	hmon1333	we (inclusive)	WE (INCLUSIVE)	1131		peb (1)	peb (1) 
149	25-2-942-1	76151732842942157	White Hmong	hmon1333	we (exclusive)	WE (EXCLUSIVE)	1130		peb (1)	peb (1) 
150	25-2-95-1	76151732974099347	White Hmong	hmon1333	you (plural)	YOU	1213		nej	nej 
151	25-2-96-1	76151732823158032	White Hmong	hmon1333	they	THEY	817		lawv	lawv 
152	25-3-11-1	7615173211980978	White Hmong	hmon1333	the animal	ANIMAL	619		tsiaj, tsiaj txhu	tsiaj 
153	25-3-11-2	7615173211980978	White Hmong	hmon1333	the animal	ANIMAL	619		tsiaj, tsiaj txhu	tsiaj txhu 
154	25-3-12-1	76151732261022244	White Hmong	hmon1333	male(2)	MALE (OF PERSON)	2261		txiv (1)	txiv (1) 
155	25-3-13-1	76151732957997038	White Hmong	hmon1333	female(2)	FEMALE (OF ANIMAL)	2262		maum	maum 
156	25-3-15-1	76151732973840255	White Hmong	hmon1333	the livestock	LIVESTOCK	631		tsiaj nyeg	tsiaj nyeg 
157	25-3-19-1	76151732800954364	White Hmong	hmon1333	the stable or stall	STABLE	851		nkuaj	nkuaj 
158	25-3-2-1	7615173222945317	White Hmong	hmon1333	the cattle	CATTLE	1153		nyuj	nyuj 
159	25-3-21-1	76151732544534129	White Hmong	hmon1333	the bull	BULL	1008		phaw nyuj	phaw nyuj 
160	25-3-21-2	76151732665131520	White Hmong	hmon1333	the bull	BULL	1008		txiv nyuj	txiv nyuj 
161	25-3-23-1	76151732825921583	White Hmong	hmon1333	the cow	COW	1007		maum nyuj	maum nyuj 
162	25-3-24-1	7615173222945317	White Hmong	hmon1333	the calf	CALF	1989		nyuj	nyuj 
163	25-3-25-1	7615173241916471	White Hmong	hmon1333	the sheep	SHEEP	1331		yaj	yaj 
164	25-3-26-1	7615173225372582	White Hmong	hmon1333	the ram	RAM	1344		phaw yaj	phaw yaj 
165	25-3-28-1	7615173289612994	White Hmong	hmon1333	the ewe	EWE	1345		maum yaj	maum yaj 
166	25-3-29-1	7615173241916471	White Hmong	hmon1333	the lamb	LAMB	820		yaj	yaj 
167	25-3-32-1	76151732579447915	White Hmong	hmon1333	the boar	BOAR	1348		npua teb	npua teb 
168	25-3-34-1	761517322042566	White Hmong	hmon1333	the sow	SOW (FEMALE PIG)	1351		maum npua	maum npua 
169	25-3-35-1	76151732101898579	White Hmong	hmon1333	the pig	PIG	1337		npua	npua 
170	25-3-36-1	76151732229618955	White Hmong	hmon1333	the goat	GOAT	1502		tshis	tshis 
171	25-3-37-1	76151732622129530	White Hmong	hmon1333	the he-goat	HE-GOAT	264		phaw tshis	phaw tshis 
172	25-3-38-1	76151732229618955	White Hmong	hmon1333	the kid	KID	1972		tshis	tshis 
173	25-3-41-1	76151732137855227	White Hmong	hmon1333	the horse	HORSE	615		nees	nees 
174	25-3-42-1	76151732606658009	White Hmong	hmon1333	the stallion	STALLION	936		phaw nees	phaw nees 
175	25-3-44-1	76151732564664077	White Hmong	hmon1333	the mare	MARE	938		maum nees	maum nees 
176	25-3-45-1	76151732137855227	White Hmong	hmon1333	the foal or colt	FOAL	1647		nees	nees 
177	25-3-46-1	7615173286053623	White Hmong	hmon1333	the donkey	DONKEY	1862		zag	zag 
178	25-3-47-1	76151732930432686	White Hmong	hmon1333	the mule	MULE	890		luj-txwv	luj-txwv 
179	25-3-52-1	76151732848849030	White Hmong	hmon1333	the cock/rooster	ROOSTER	1511		lau qaib	lau qaib 
180	25-3-54-1	76151732642956486	White Hmong	hmon1333	the hen	HEN	1514		poj qaib	poj qaib 
181	25-3-55-1	76151732105385963	White Hmong	hmon1333	the chicken	CHICKEN	1318		qaib	qaib 
182	25-3-56-1	76151732281232754	White Hmong	hmon1333	the goose	GOOSE	1187		gus	gus 
183	25-3-57-1	76151732204755932	White Hmong	hmon1333	the duck	DUCK	1360		os	os 
184	25-3-58-1	76151732629305953	White Hmong	hmon1333	the nest	NEST	539		zes	zes 
185	25-3-581-1	76151732532566156	White Hmong	hmon1333	the bird	BIRD	937		noog	noog 
186	25-3-584-1	76151732776122566	White Hmong	hmon1333	the eagle	EAGLE	1905		dav (1)	dav (1) 
187	25-3-585-1	76151732776122566	White Hmong	hmon1333	the hawk	HAWK	307		dav (1)	dav (1) 
188	25-3-586-1	76151732261520840	White Hmong	hmon1333	the vulture	VULTURE	1185		liv nyug, lib nyug	liv nyug 
189	25-3-586-2	76151732261520840	White Hmong	hmon1333	the vulture	VULTURE	1185		liv nyug, lib nyug	lib nyug 
190	25-3-591-1	76151732373629046	White Hmong	hmon1333	the bat	BAT	1793		puav	puav 
191	25-3-592-1	76151732457729215	White Hmong	hmon1333	the parrot	PARROT	882		leeb nkaub	leeb nkaub 
192	25-3-593-1	76151732594460084	White Hmong	hmon1333	the crow	CROW	913		uab	uab 
193	25-3-594-1	76151732446317506	White Hmong	hmon1333	the dove	DOVE	1853		nquab	nquab 
194	25-3-596-1	76151732734508327	White Hmong	hmon1333	the owl	OWL	735		plas	plas 
195	25-3-61-1	76151732329574798	White Hmong	hmon1333	the dog	DOG	2009		dev	dev 
196	25-3-614-1	76151732496410189	White Hmong	hmon1333	the rabbit	RABBIT	1136		kab taij	kab taij 
197	25-3-614-2	76151732733377691	White Hmong	hmon1333	the rabbit	RABBIT	1136		luav	luav 
198	25-3-62-1	76151732329940385	White Hmong	hmon1333	the cat	CAT	1208		miv	miv 
199	25-3-63-1	76151732892870601	White Hmong	hmon1333	the mouse or rat	MUROID (MOUSE OR RAT)	2139		nas	nas 
200	25-3-65-1	76151732429198546	White Hmong	hmon1333	the fish	FISH	227		ntses	ntses 
201	25-3-652-1	76151732832519071	White Hmong	hmon1333	the fin	FIN	213		tis ntses	tis ntses 
202	25-3-653-1	76151732298890554	White Hmong	hmon1333	the scale	SCALE	266		nplai	nplai 
203	25-3-654-1	76151732999935930	White Hmong	hmon1333	the gill	GILL	1916		xiab	xiab 
204	25-3-655-1	76151732278661395	White Hmong	hmon1333	the shell	SHELL	598		khauj-khaum	khauj-khaum 
205	25-3-665-1	76151732191995373	White Hmong	hmon1333	the freshwater eel	FRESHWATER EEL	1013		ntses nab	ntses nab 
206	25-3-71-1	76151732499961307	White Hmong	hmon1333	the wolf	WOLF	522		hma	hma 
207	25-3-72-1	76151732237624460	White Hmong	hmon1333	the lion	LION	1386		tsov ntxhuav	tsov ntxhuav 
208	25-3-73-1	76151732603374273	White Hmong	hmon1333	the bear	BEAR	1820		dais	dais 
209	25-3-74-1	76151732306432526	White Hmong	hmon1333	the fox	FOX	1312		hma liab	hma liab 
210	25-3-75-1	761517321577180	White Hmong	hmon1333	the deer	DEER	1936		muas lwj, mos lwj	muas lwj 
211	25-3-75-2	761517321577180	White Hmong	hmon1333	the deer	DEER	1936		muas lwj, mos lwj	mos lwj 
212	25-3-75-3	76151732458917007	White Hmong	hmon1333	the deer	DEER	1936		kauv	kauv 
213	25-3-76-1	76151732729947528	White Hmong	hmon1333	the monkey	MONKEY	1350		liab (1)	liab (1) 
214	25-3-77-1	76151732886633665	White Hmong	hmon1333	the elephant	ELEPHANT	1290		ntxhw	ntxhw 
215	25-3-78-1	76151732731708227	White Hmong	hmon1333	the camel	CAMEL	1871		us	us 
216	25-3-81-1	76151732577951038	White Hmong	hmon1333	the insect	INSECT	620		kab (1)	kab (1) 
217	25-3-811-1	76151732219834741	White Hmong	hmon1333	the head louse	HEAD LOUSE	310		ntshauv	ntshauv 
218	25-3-812-1	7615173250207516	White Hmong	hmon1333	the nit	NIT	267		qe ntshauv	qe ntshauv 
219	25-3-813-1	76151732578105618	White Hmong	hmon1333	the flea	FLEA	232		dev mub	dev mub 
220	25-3-814-1	76151732465962249	White Hmong	hmon1333	the centipede	CENTIPEDE	1974		laum kib tshooj, laum kev tshooj	laum kib tshooj 
221	25-3-814-2	76151732465962249	White Hmong	hmon1333	the centipede	CENTIPEDE	1974		laum kib tshooj, laum kev tshooj	laum kev tshooj 
222	25-3-816-1	76151732228811154	White Hmong	hmon1333	the cockroach	COCKROACH	1575		kab laum	kab laum 
223	25-3-817-1	76151732288762973	White Hmong	hmon1333	the ant	ANT	587		ntsaum	ntsaum 
224	25-3-818-1	76151732307553914	White Hmong	hmon1333	the spider	SPIDER	843		kab laug sab	kab laug sab 
225	25-3-819-1	76151732841053316	White Hmong	hmon1333	the spider web	SPIDER WEB	1065		zes kab laug sab	zes kab laug sab 
226	25-3-819-2	71124626814534477	White Hmong	hmon1333	the spider web	SPIDER WEB	1065		tsev kab laug sab	tsev kab laug sab 
227	25-3-82-1	76151732657193638	White Hmong	hmon1333	the bee	BEE	665		muv	muv 
228	25-3-821-1	76151732647785896	White Hmong	hmon1333	the beeswax	BEESWAX	1931		ciab-mu	ciab-mu 
229	25-3-822-1	76151732678850984	White Hmong	hmon1333	the beehive	BEEHIVE	88		xub (1)	xub (1) 
230	25-3-823-1	7615173279918151	White Hmong	hmon1333	the wasp	WASP	1517		nkawj	nkawj 
231	25-3-83-1	76151732927400269	White Hmong	hmon1333	the fly	FLY (INSECT)	1504		yoov	yoov 
232	25-3-831-1	76151732952909891	White Hmong	hmon1333	the sandfly or midge or gnat	SANDFLY	95		yoov qaib	yoov qaib 
233	25-3-832-1	76151732793978583	White Hmong	hmon1333	the mosquito	MOSQUITO	1509		yoov tshaj cum	yoov tshaj cum 
234	25-3-84-1	76151732552563174	White Hmong	hmon1333	the worm	WORM	1219		cua nab	cua nab 
235	25-3-85-1	76151732681677470	White Hmong	hmon1333	the snake	SNAKE	730		nab	nab 
236	25-3-91-1	76151732173935136	White Hmong	hmon1333	the firefly	FIREFLY	206		kab taws tsau	kab taws tsau 
237	25-3-92-1	76151732154436281	White Hmong	hmon1333	the butterfly	BUTTERFLY	1791		npuj-npaim	npuj-npaim 
238	25-3-93-1	76151732264046898	White Hmong	hmon1333	the grasshopper	GRASSHOPPER	607		kooj	kooj 
239	25-3-94-1	76151732815674005	White Hmong	hmon1333	the snail	SNAIL	1543		qwj	qwj 
240	25-3-95-1	76151732413571580	White Hmong	hmon1333	the frog	FROG	503		qav	qav 
241	25-3-96-1	76151732310236964	White Hmong	hmon1333	the lizard	LIZARD	632		nab-qa	nab-qa 
242	25-3-97-1	76151732887416670	White Hmong	hmon1333	the crocodile or alligator	CROCODILE	1857		kheb	kheb 
243	25-3-98-1	7615173298928824	White Hmong	hmon1333	the turtle	TURTLE	112		vaub kib, vuab kib, huab kib	vaub kib 
244	25-3-98-2	7615173298928824	White Hmong	hmon1333	the turtle	TURTLE	112		vaub kib, vuab kib, huab kib	vuab kib 
